player_id,nationality,overall,age,hits
1989876487673925407,Spain,81,25,35
-6919321337457657622,Spain,81,35,15
3966772100681691959,Argentina,81,35,15
-4683176328964151938,Italy,81,25,35
7832401901451389938,Serbia,81,25,0
-2069102773784856225,England,81,35,35
-3891996239745878588,Netherlands,81,25,15
8684377910989515687,Italy,81,35,15
6979397199216709410,Cameroon,81,35,0
-8080649404853456161,Ukraine,81,35,0
-7524985547716806886,Italy,81,25,35
2299378795450950229,England,81,25,15
6383864068518228137,Brazil,81,35,0
-2207605112187323215,Brazil,81,35,0
1081074122259197463,Chile,81,35,35
3840001807605689991,Italy,81,35,15
-1462043756704785891,Germany,81,35,15
-3827426535498810024,Spain,81,35,15
-8226930916864507096,Brazil,81,35,35
-114125897175352115,Denmark,81,35,35
356046913367002524,Spain,81,35,15
-7751346199629285574,Germany,81,35,15
3729183183878439840,Germany,81,35,0
-1922357665664288793,Belgium,81,35,0
-8174142012544974451,Greece,81,35,15
-961404522514128156,France,81,35,15
-9189216417529667309,Poland,81,35,15
-5970877287152287930,Italy,81,35,0
4990952682095203747,Italy,81,35,0
-544859899700883099,France,81,35,15
-6869043155908491054,France,81,35,15
3348330653912325755,England,81,35,35
-5900132907131985232,Norway,81,35,0
358344180850522401,Uruguay,80,35,0
-309388220796656789,Uruguay,80,35,0
-3390301776229337416,Uruguay,80,35,0
5355083062110075066,Spain,80,25,35
1694654397848283334,Brazil,80,25,35
298844714552779350,Ukraine,80,25,15
-4653912507225601842,Spain,80,25,35
1929279489402579280,Portugal,80,20,200
4947842666761317771,Croatia,80,25,15
-9155881505694066241,Norway,80,20,300
-2264464183177978981,Spain,80,25,15
-8202157215636644451,France,80,25,35
7079090160703767246,Spain,80,25,15
2535559352185137545,Brazil,80,25,15
7240632618071375506,France,80,25,35
-3291511162398391624,Turkey,80,25,35
-6083882902281039135,Brazil,80,20,15
2019599223511844433,Brazil,80,25,0
214504393905545609,Brazil,80,25,15
5523803796191106595,Brazil,80,25,0
-9128412807133230523,France,80,25,200
3586065977322977380,Kosovo,80,25,35
-1823172013411783545,Italy,80,25,35
1836475952481574837,France,80,25,15
6829805637749606751,Spain,80,25,15
-8656315138575927258,United States,80,25,200
8315412559407886635,Uruguay,80,25,75
-1859309137751448964,Serbia,80,25,0
7872143876205380243,France,80,25,75
-4424335487224665630,France,80,25,15
707892804131523423,Russia,80,25,35
-4926477150497772442,Ivory Coast,80,25,35
-6052737087841306799,Austria,80,25,35
-5034242687199337857,Spain,80,25,15
3216041255665779165,Portugal,80,25,35
4374185326527258013,Italy,80,25,35
3436374889104494895,Cameroon,80,25,15
-5169812799444032542,France,80,25,15
7444578240767367825,Spain,80,35,0
2796895123029154882,England,80,25,35
3308795127936927647,Mexico,80,25,75
4302764788774933783,Belgium,80,25,15
-7312821536248667564,Uruguay,80,25,15
4836994404363738721,France,80,25,15
5071256494902437120,Brazil,80,25,75
-8738339928315891335,France,80,25,75
350217737115596690,Spain,80,35,0
-661696202363107987,Italy,80,25,15
-2336828361320629235,Argentina,80,25,15
4476888601991828901,Argentina,80,35,15
-117959447947681183,Argentina,80,35,15
-6966156486773334835,Brazil,80,25,15
3474838157106846549,Denmark,80,25,35
5974792511793208784,Portugal,80,25,15
8014622967799476747,France,80,25,15
-6493112994816839747,Colombia,80,25,15
-2628017631005146326,Brazil,80,25,35
2696282897509330179,Netherlands,80,25,75
512398859336543790,Spain,80,25,15
5666816995303277776,Israel,80,25,15
4270093730696868045,Belgium,80,25,15
-8055496067363555719,Brazil,80,25,0
8378308843526706068,France,80,25,15
-5028508758588758388,Turkey,80,25,35
-1666246046748249212,Denmark,80,25,15
-6337427571987005849,Argentina,80,35,0
-6364808519701527229,England,80,25,200
3838776996915452335,France,80,25,15
1896476087647697499,Ukraine,80,35,0
1686353070207816659,England,80,25,35
8653434531430329182,Argentina,80,25,35
3557419505270579665,Serbia,80,25,15
4558105944258742974,France,80,25,35
7119786962232070736,Hungary,80,25,15
861377034069337688,Spain,80,25,15
206878722454563629,Croatia,80,25,15
-3822592807392396268,England,80,25,75
8143012315389153238,Cape Verde,80,25,0
-2951177889897419585,Spain,80,35,15
306537824576605053,France,80,25,0
4665566052180643821,England,80,25,0
8201408848347963918,Italy,80,25,15
-6603420251543137672,Spain,80,25,0
-7951639004757779958,Senegal,80,25,15
-2013897735218763381,Republic of Ireland,80,25,0
-4040281883981508674,Algeria,80,25,35
5367354220065943417,Brazil,80,35,15
-6813865959205456496,Germany,80,25,15
-5361565746376234356,Belgium,80,25,0
-5289978879473855318,Spain,80,25,0
901135339587031060,Spain,80,35,15
8928201719974979261,Switzerland,80,25,35
-7904680643830191748,Colombia,80,25,15
-7245539912919117161,Australia,80,25,15
-7632252411788176689,England,80,25,35
-3889016775309603851,France,80,25,0
5928371335350416584,Argentina,80,35,0
2072731100640350011,Croatia,80,35,35
6873468053983477107,Spain,80,25,0
-5799220105787591123,Argentina,80,35,15
3766288443568661553,Germany,80,25,35
1421452297775237557,Serbia,80,35,15
-462234258182036109,France,80,25,0
-7736399033527612753,Spain,80,35,0
-5998984432882537484,Spain,80,35,15
4297099225878111449,Brazil,80,35,35
-3232075079929828320,France,80,25,15
254454529279876271,Netherlands,80,35,0
-3950870376230411494,Russia,80,35,15
5177615413560350793,Germany,80,35,0
-7231352521663034514,Iceland,80,35,15
7901787604579877212,Italy,80,35,15
197453514238121755,Brazil,80,35,0
8217105318431940850,Croatia,80,35,0
6123582557544496963,France,80,35,35
-3973088190600187085,Spain,80,35,15
6175473618881676443,Spain,80,35,0
-5648250232668340763,Spain,80,35,15
7910845996098259499,France,80,35,0
2922880886725467056,Chile,80,35,0
-1277150251349947116,France,80,35,0
-6309484819600122153,Spain,80,35,0
3412944809885426104,Poland,80,35,15
7037352075144239454,Argentina,80,35,15
-1450551702225015172,Denmark,80,35,0
3065593974632905246,Argentina,80,35,0
3021141368585755678,Mexico,80,35,15
3864365998645947861,Spain,80,35,15
6839499949841408954,Argentina,80,25,35
-6040310607901449674,Northern Ireland,80,35,15
5540815536089552945,Romania,80,35,15
-4367923473716249438,England,80,35,0
2348041767924765569,Belgium,80,35,15
-161423031424086243,Spain,80,35,0
-2473595842394626766,Russia,80,35,15
-6810567249659687239,Argentina,80,35,0
-8498432385474887327,Argentina,80,35,15
5169577202486747476,Portugal,80,35,15
8800501752297183127,England,80,35,75
-2900225324461976482,Spain,80,35,15
6487754404646972995,Spain,80,35,0
7634383073841464789,Brazil,79,25,35
1126803123261613715,Uruguay,79,35,0
2208211252303431115,Uruguay,79,25,0
967878364894723306,Uruguay,79,35,0
6964942118668579074,Uruguay,79,35,0
8576172775332764882,Spain,79,20,200
-1147872439927078320,Spain,79,25,35
6413727155198746592,Serbia,79,25,0
-3787352256384819913,Argentina,79,25,35
8164890941496991825,Spain,79,25,35
-4893942010828417744,Brazil,79,20,200
-5182685871768983510,France,79,25,75
2750812983964388790,Brazil,79,25,15
7271945390876206603,France,79,25,75
-431991578169583333,Scotland,79,25,35
6841699406643398077,Argentina,79,25,35
8975075409510794406,France,79,25,35
-1126882007112388751,Spain,79,25,35
-4927790758117237684,England,79,25,35
-1755291572088935937,England,79,25,200
-7258931404662997273,Morocco,79,25,35
905611187678170658,Ukraine,79,25,35
-7839876118989126171,France,79,25,35
-1659583997298866633,England,79,25,75
-7567482036815816449,Spain,79,25,15
-2463158811934368853,Brazil,79,20,0
-4930012669944624807,Brazil,79,35,0
8147199853961809399,Brazil,79,20,0
7570410206104824880,Brazil,79,35,0
-8900508975859131110,Brazil,79,25,0
-9102465684509081340,Brazil,79,25,0
8041034786185883037,Brazil,79,20,0
-2954244722046186732,Brazil,79,20,0
-6319842717531541343,Brazil,79,25,15
-4256225917643506928,France,79,25,0
-4171758058875353561,Italy,79,25,15
5225342521339232640,Spain,79,25,0
-4885970343313320512,Switzerland,79,25,35
-5497261941818623011,Denmark,79,25,35
8184094177943206205,Austria,79,25,0
8196449662845072605,Norway,79,25,35
-6169568759500274908,Ukraine,79,25,35
-4662648676291300660,Spain,79,25,15
5489888643837392877,Germany,79,25,35
-4420563978756021294,Germany,79,25,15
3393783563497980325,Spain,79,25,15
7472194540830646704,Argentina,79,25,35
-6620103038788434773,Austria,79,25,0
3861603220212458843,Poland,79,25,35
7406772654385236712,Spain,79,25,15
2435615011020701930,Brazil,79,35,0
-8412354373189607996,Germany,79,25,15
-7978201277448250920,Switzerland,79,25,15
-8050113442118904697,England,79,25,15
