player_id,nationality,overall,age,hits
6946540282720590348,Saudi Arabia,91,35,300
7507276800906408333,Austria,91,35,300
-3525288370338280949,Spain,91,25,200
6104611109191263074,England,91,25,200
3246282383348249320,Argentina,91,25,35
-150949867038277584,Netherlands,91,25,200
-2988899955803034523,Honduras,91,35,75
-1814330511008070474,Japan,91,25,75
-6768262937220353875,Uruguay,91,25,75
-2636550681266947316,Mali,91,25,75
-5570180041954724706,Chile,91,25,75
4830815626356945479,Argentina,91,25,75
-485900917642748132,Mexico,91,35,75
1164068517859259267,Spain,85,25,300
-3793426582789763239,Mexico,85,25,75
6994250029621228465,Italy,85,25,75
-2757505926776063304,Bolivia,85,25,75
-12882949963370917,England,85,35,35
-7509290691540003073,Korea Republic,85,35,35
-2095124610145009395,Belgium,85,35,75
4002511051185087128,Netherlands,85,35,35
2672738977671294940,Nigeria,85,35,75
8399251266298621280,Slovenia,85,25,35
-2245643487582524793,Argentina,85,25,75
3220101457775944307,Germany,85,25,75
-1057264786994903409,Peru,85,25,75
-1921058096894704557,Turkey,85,25,35
161458483502879533,Spain,85,25,35
-3942949404194229454,Switzerland,85,25,35
5215286940116794947,England,85,35,35
-7201283020776220806,United States,85,35,200
-3216431282477172545,Chile,85,35,75
-6825291246615027726,Netherlands,85,35,15
-5187421381636280423,Algeria,85,35,35
-5571018676032674348,England,85,35,15
5248627326314800621,Colombia,85,25,75
-9125512092288107061,Turkey,85,25,75
2722800642179778346,Italy,85,25,35
6163738575785134231,Brazil,85,25,75
5301673141745623936,France,85,25,75
-3425293064052463207,Italy,85,25,35
-1712052509767928063,Spain,85,25,75
-229179634483373971,England,85,35,35
-6138858450085449719,Japan,85,35,200
8331590028392047615,England,85,25,35
8825584500398090427,Croatia,85,35,15
6354458139883606056,Australia,85,35,35
7937513346505612081,Spain,85,35,15
7487163640684457297,Chile,85,35,35
5149374962063856716,Antigua & Barbuda,85,35,15
-8846652356473848205,England,85,35,15
-5964949368295027981,Ghana,85,35,35
5073685195776609465,Colombia,85,35,35
3561842985611588455,United States,85,35,15
-7096780452388006451,Spain,85,35,35
8022328995404985035,Argentina,85,20,300
-3387045595157407908,North Macedonia,85,25,75
-3968022535886714752,Norway,85,25,200
8917118625327346712,DR Congo,85,25,75
7397048091441898988,Croatia,85,25,75
-9156416740965408524,Sweden,85,25,75
5624427049322562540,Ecuador,85,25,200
-7370530294417440729,England,85,25,200
-6142132737798639624,England,85,25,35
